customer_id;first_name;last_name;gender;date_of_birth;email;phone_number;address;city_id;postcode;country_id
CUST55235;Noah;Smith;Male;1982-07-11;noah.smith@hotmail.com;7933417924;491 Jade mission;I1VU;BN14 0RX;C001
CUST64375;Eleanor;Wilkins;Female;1973-05-20;eleanor.wilkins@gmail.com;7647806303;433 Porter island;50YM;IV15 9AA;C001
CUST87411;Jessica;Hussain;Female;1993-02-09;jessica.hussain@outlook.com;7192459703;389 Sharon crest;EN6A;N1 0EQ;C001
CUST48586;Daisy;Jackson;Female;2002-01-06;daisy.jackson@hotmail.com;7454642312;843 Edward mountain;NSGL;SR3 3TR;C001
CUST78497;Richard;Brown;Male;1997-06-26;richard.brown@outlook.com;7421425046;166 Brown views;LR65;MK11 9GB;C001
CUST77641;James;Lowe;Male;1991-02-23;james.lowe@gmail.com;7338125709;703 Alexander pine;KKTS;NR19 1BQ;C001
CUST88616;John;Banks;Male;2000-01-15;john.banks@gmail.com;7609589951;87 Jodie points;OP4Z;OL2 6PN;C001
CUST77390;Karen;Goodwin;Female;1987-12-16;karen.goodwin@hotmail.com;7860018936;466 Jasmine inlet;OIZZ;ST4 6AF;C001
CUST27097;Callum;Wilkinson;Male;1990-07-16;callum.wilkinson@gmail.com;7410746850;634 Moore stravenue;FCPQ;CW5 8JR;C001
CUST57045;Charlotte;Turner;Female;1998-05-13;charlotte.turner@outlook.com;7428906346;725 Fiona islands;TIR3;BA2 4RE;C001
CUST59441;Jayden;Weston;Male;2005-04-18;jayden.weston@outlook.com;7756200104;376 Young pines;9TD7;TS2 1RH;C001
CUST26012;Liam;Giles;Male;2066-06-17;liam.giles@hotmail.com;7549343391;784 Graham shores;RR2M;ML3 8BW;C001
CUST44866;Avery;Watson;Other;1976-09-13;avery.watson@hotmail.com;7885838491;465 Lisa hollow;8K3E;S70 6HQ;C001
CUST69736;Liam;Taylor;Male;1998-08-10;liam.taylor@gmail.com;7922835135;538 Singh prairie;TCTK;WV99 1WN;C001
CUST71075;Amelia;Cox;Female;1971-03-17;amelia.cox@gmail.com;7925610365;476 Cameron expressway;90GY;SW2 5JH;C001
CUST31790;Jennifer;Smith;Female;1973-06-24;jennifer.smith@hotmail.com;7911001734;283 Collins parkways;OZX1;HX2 6EW;C001
CUST84293;Ellie;Page;Female;1993-12-03;ellie.page@yahoo.com;7949357347;763 Abdul forge;DM6K;TQ6 0FW;C001
CUST34002;Thomas;Bennett;Male;2006-04-05;thomas.bennett@yahoo.com;7768824082;729 Mathew mount;CYZW;NW4 4XR;C001
CUST37070;Daisy;Price;Female;2002-12-16;daisy.price@gmail.com;7206536916;661 McLean hill;OEFU;GL13 9JY;C001
CUST16709;Hannah;Moore;Female;2001-07-08;hannah.moore@outlook.com;7328096830;451 Lawson circle;LGNJ;CM0 8JX;C001
CUST35436;Harrison;Bryan;Male;1989-11-21;harrison.bryan@outlook.com;7358438463;895 Charlton camp;FCJ9;BS40 7RL;C001
CUST42614;Isla;Hayes;Female;2002-05-22;isla.hayes@gmail.com;7638984812;716 Miles mall;WL8C;NG31 7UN;C001
CUST69326;Karen;Collins;Female;2006-03-06;karen.collins@hotmail.com;7385775014;799 Albert pass;87US;HP23 6DW;C001
CUST88893;Patricia;James;Female;1995-01-21;patricia.james@gmail.com;7798724769;235 Griffin via;285N;EX34 0DU;C001
CUST72791;Noah;Thomas;Male;2000-01-22;noah.thomas@gmail.com;7535532205;847 Ali port;LBSJ;W4 5TH;C001
CUST46633;Dakota;Hayward;Other;1999-04-20;dakota.hayward@hotmail.com;7262201801;489 Potter junctions;OZX1;HX6 2AE;C001
CUST94218;Anna;Richardson;Female;1998-09-24;anna.richardson@yahoo.com;7768865683;798 Diane circles;55V0;BN10 8DL;C001
CUST63114;Victoria;Thomas;Female;2000-04-28;victoria.thomas@yahoo.com;7463877698;813 Williamson pass;FUTM;G69 9FG;C001
CUST43803;Sophie;Allen;Female;1988-11-10;sophie.allen@yahoo.com;7977097954;729 Joyce plains;5GTL;EX15 3BA;C001
CUST82809;Ellie;Wells;Female;1988-01-08;ellie.wells@gmail.com;7667066174;55 Howard pike;S740;BD12 8BN;C001
CUST33417;Patricia;Brown;Female;1998-01-11;patricia.brown@hotmail.com;7636423238;968 Jay parkways;OEMO;OX3 0HN;C001
CUST92608;Patricia;Marshall;Female;2005-07-20;patricia.marshall@outlook.com;7309301291;124 Williams street;PL3P;DE23 1GJ;C001
CUST24560;Abigail;Brennan;Female;1996-06-01;abigail.brennan@hotmail.com;7461077030;185 Rosie pass;W2E9;GU22 8HE;C001
CUST56201;Connor;Anderson;Male;1998-06-07;connor.anderson@hotmail.com;7818680159;98 Bethany forge;ZTER;CT13 0NG;C001
CUST17849;Eden;Stone;Other;2067-08-27;eden.stone@gmail.com;7645295257;350 Thomas stravenue;RC3H;NN15 4AZ;C001
CUST17400;Connor;Rowley;Male;1997-06-03;connor.rowley@hotmail.com;7978256826;517 Callum squares;8OY9;DN16 1NB;C001
CUST60232;Ryan;Jackson;Male;2003-09-22;ryan.jackson@outlook.com;7379406663;980 Hussain lodge;7NOY;PR25 5SQ;C001
CUST37888;Skyler;Smith;Other;2004-11-18;skyler.smith@yahoo.com;7846853255;91 Bryan mill;CKAS;PO33 3AA;C001
CUST57770;Rebecca;Patel;Female;2001-05-10;rebecca.patel@outlook.com;7234333352;865 Randall flat;RTLN;EX5 1FZ;C001
CUST30672;Ethan;Newman;Male;2000-07-04;ethan.newman@outlook.com;7729087076;49 Porter stream;VXGH;PO19 9YU;C001
CUST97404;Alexis;Walker;Other;1976-05-25;alexis.walker@hotmail.com;7651933794;108 Barker greens;P7KP;EX2 8PQ;C001
CUST45242;Elizabeth;Patel;Female;1998-09-28;elizabeth.patel@outlook.com;7728694436;789 Bird land;QPR3;CH63 9FS;C001
CUST58041;Harry;Clark;Male;1977-08-27;harry.clark@yahoo.com;7190307439;396 Tom rue;QFKA;DN21 2JQ;C001
CUST33906;Madison;Walton;Female;2002-11-15;madison.walton@gmail.com;7581688808;208 Baldwin station;I1VU;BN17 6FF;C001
CUST73745;Adam;Jackson;Male;2001-01-23;adam.jackson@yahoo.com;7887476979;217 Adam field;G8OY;L31 6AZ;C001
CUST57282;John;Richardson;Male;1992-06-14;john.richardson@yahoo.com;7647314033;755 Dorothy centers;QIDG;BT45 7TJ;C001
CUST34775;Oliver;Khan;Male;2006-08-11;oliver.khan@hotmail.com;7388155598;378 Samuel harbors;HEYC;AB43 9PR;C001
CUST75186;Holly;Parkin;Female;2065-07-10;holly.parkin@hotmail.com;7223862083;249 Richardson roads;V1R1;NP12 2HT;C001
CUST22336;Freya;Martin;Female;1997-06-28;freya.martin@yahoo.com;7415571840;609 Johnston manors;XUH0;DD7 7QS;C001
CUST19402;Lewis;Simmons;Male;1995-10-07;lewis.simmons@hotmail.com;7435205249;616 Williams fields;XUH0;DD8 4RP;C001
CUST18587;Liam;Martin;Male;1986-04-24;liam.martin@gmail.com;7801599845;387 Robert mission;S740;LS29 8QD;C001
CUST23148;Joshua;Bishop;Male;1990-10-04;joshua.bishop@hotmail.com;7995782548;617 Reynolds locks;LBCK;YO7 4LG;C001
CUST14706;Amelia;Howard;Female;1993-07-18;amelia.howard@yahoo.com;7902377862;615 Mitchell grove;3UIK;SE9 6BP;C001
CUST23036;Charles;Dobson;Male;2002-04-05;charles.dobson@hotmail.com;7346238374;642 Ferguson inlet;9TD7;TS1 1JT;C001
CUST80338;Benjamin;Hayward;Male;1986-12-05;benjamin.hayward@hotmail.com;7475850634;486 Natalie centers;LUVM;EN2 7EU;C001
CUST67095;Oscar;Taylor;Male;1972-07-24;oscar.taylor@hotmail.com;7245320168;727 Palmer course;FUTM;ML2 9NQ;C001
CUST88678;Isabella;Reid;Female;1998-02-17;isabella.reid@gmail.com;7677367957;819 Gallagher light;GM16;LU5 5RQ;C001
CUST51812;Mia;Scott;Female;1998-06-11;mia.scott@outlook.com;7628664757;586 Moore estate;FF62;SM6 7PF;C001
CUST80061;Finley;Fuller;Other;1997-08-19;finley.fuller@hotmail.com;7320837573;467 Wheeler green;BRXH;LU2 7DY;C001
CUST85597;Isla;Hall;Female;2067-03-17;isla.hall@hotmail.com;7889106264;822 Smith islands;KK6M;EH21 7TS;C001
CUST29860;Amelia;Marshall;Female;2001-08-23;amelia.marshall@outlook.com;7607638141;996 Pritchard knoll;AWIQ;CM7 1BT;C001
CUST73382;Sarah;Ellis;Female;2002-10-11;sarah.ellis@yahoo.com;7392853272;987 Cross street;BELP;BR5 3HX;C001
CUST20489;Victoria;Evans;Female;1989-11-19;victoria.evans@gmail.com;7998080837;480 Molly islands;AWIQ;CO9 4AH;C001
CUST89263;Charlotte;Ali;Female;2005-09-26;charlotte.ali@yahoo.com;7988091825;761 Henderson court;MCQM;LA20 6EX;C001
CUST74276;Ryan;Moore;Male;2000-03-23;ryan.moore@gmail.com;7421517490;256 Barbara island;WXC9;PE20 2PF;C001
CUST60953;William;Foster;Male;1989-01-13;william.foster@yahoo.com;7967350924;187 Francis throughway;8GPB;S43 1BQ;C001
CUST47316;Joshua;Clark;Male;2002-08-04;joshua.clark@yahoo.com;7752647189;916 Elizabeth spurs;FF6K;EC1R 4PN;C001
CUST41831;Harriet;Harrison;Female;1987-08-03;harriet.harrison@outlook.com;7439031226;235 Molly heights;9BH5;NE6 4YE;C001
CUST31549;Harriet;Morris;Female;1987-03-13;harriet.morris@gmail.com;7390142339;186 Shaun lights;5PXG;PL3 5NE;C001
CUST42074;Jayden;Black;Male;2006-01-18;jayden.black@yahoo.com;7127965226;493 Shannon row;EHMR;WD7 7ET;C001
CUST99485;Amber;Hammond;Female;1997-07-14;amber.hammond@gmail.com;7981200013;19 Helen isle;QPR3;CH47 2AP;C001
CUST60439;Matthew;Harding;Male;2003-02-04;matthew.harding@gmail.com;7710826243;146 Graham roads;X5VV;WF7 5FP;C001
CUST29771;Charlie;Nicholls;Male;1990-05-09;charlie.nicholls@gmail.com;7827193022;579 Adams mountains;CYZW;HA8 0RB;C001
CUST86841;Samuel;Roberts;Male;1998-07-25;samuel.roberts@yahoo.com;7761785709;399 Williams junctions;LUVM;EN2 7QA;C001
CUST83289;Thomas;Hayes;Male;1994-11-27;thomas.hayes@gmail.com;7894138292;268 Gardner inlet;KQM4;TN25 4DP;C001
CUST17154;Madison;Ali;Female;1999-11-21;madison.ali@yahoo.com;7597942229;779 Newton trace;YXXF;CB8 9HN;C001
CUST77494;Erin;Potts;Female;1989-07-07;erin.potts@gmail.com;7705815195;196 Vaughan road;PE0T;WS11 7XL;C001
CUST18781;Rebecca;Adams;Female;1989-07-03;rebecca.adams@outlook.com;7783632583;175 Lynn squares;WXC9;PE21 7LE;C001
CUST82626;Edward;Doyle;Male;2002-11-27;edward.doyle@yahoo.com;7241883961;491 Matthews view;LBF0;PE12 9BN;C001
CUST16905;Emma;Brady;Female;1988-04-21;emma.brady@hotmail.com;7255644753;61 Lindsey view;5PXG;PL1 2LG;C001
CUST47908;Jack;Lee;Male;2005-03-27;jack.lee@hotmail.com;7557059812;104 Dawn branch;NUXK;BT19 1AF;C001
CUST31669;Elizabeth;Morgan;Female;1971-12-25;elizabeth.morgan@gmail.com;7197156167;309 Price mount;NOJZ;BN1 7GG;C001
CUST38676;Charles;Fuller;Male;1971-07-23;charles.fuller@gmail.com;7407639228;578 Rachael isle;FCJ9;BS24 8FY;C001
CUST36239;Jennifer;Smith;Female;1991-12-02;jennifer.smith@gmail.com;7439594043;311 Richard ports;UQFU;TQ12 6EG;C001
